speaker,cleaned_text
teacher,so today what we re gonna do in math is we re gonna talk about
student,texas
teacher,texas good
student,boston
teacher,boston good
teacher,good student h do you recognize any do you recognize any of these cities around the united states florida student h what about you
student,washington
teacher,yeah
student,tennessee florida
student,massachusetts
teacher,student h do you have anything
teacher,let me just ask student h first
student,inaudible in the whole united states
teacher,any state your recognize there
student,united states new hampshire
teacher,definitely you recognize new hampshire is it right above massachusetts rhode island maine
student,connecticut
teacher,washington good vermont good so here i m glad you guys know a lot about the states
teacher,well canada s not part of anything so what we re gonna do is today remember awhile ago we did an activity where you would we talked about the jones family traveled from one place to another on a family trip
teacher,so today you re gonna do something similar to that but the good thing is you get to decide where you go pretend that you re going so if you looked on page 46
student,inaudible dinosaurs
teacher,that s what i m talking about as a table a table of information so i m gonna turn out the light and you re gonna student k can you erase that for me please what i m showing to you on the screen is the same thing you have on your map in front of you on page 46 i know mine is a little hard to see so that s why i m hoping that you can read it no i don t think i can make it smaller i think i did the best i can do so if i m gonna focus all the way on top so does everybody see on the top right here you have boston massachusetts washington d c orlando florida and all of these other states and cities in america
teacher,same thing here it s the same names boston boston washington d c washington d c orlando orlando nashville nashville any questions so far okay so what you re gonna do is you re gonna pretend this is the actual mile from one place to another so for example if i travel from boston to orlando how many miles would that be
student,one thousand three hundred
teacher,one thousand three hundred from boston to orlando it would be one thousand three hundred does everybody see that if i were to travel from washington d c all the way to nashville tennessee how many miles would that take me from washington d c to nashville tennessee
student,six hundred sixty six
teacher,excellent six hundred sixty six what happened if i want to travel let s see seattle washington to texas dallas texas where would that be it s the same thing on your paper from seattle washington all the way to dallas texas
student,two thousand two hundred two
teacher,two thousand two hundred two excellent any questions so far
student,yeah
student,nope
teacher,no okay so can someone tell me why is it from boston to boston is zero why do you think that is the case student r
student,because those two are the same thing when you travel all in the same place and never move to anywhere
teacher,excellent you re not going anywhere you re staying in the same spot so have you noticed the same thing going diagonally all the way down is zero
student,mm hmm
teacher,so why is that again student h
student,cause it s inaudible
teacher,yeah at the same place excellent so you re going to the same place the entire time any questions so far so i m going to give you an example of what i would like you to do today so what i want you to do today is just pick three cities the starting point where you re going to start where are you gonna go at your first stop and also where will your final destination be that means where s your last spot so even if today what we re gonna do is pick three places so right now i m gonna give you an example if i m gonna start at seattle can everybody locate seattle on your table right here find seattle if i want to go from seattle washington to minneapolis where would i how many miles would that be from seattle to minneapolis how many miles is that
student,one thousand six hundred eighty five
teacher,very good so the first leg from here to here is 1 658 miles
student,eight five
teacher,oh eighty five sorry my fault thank you student t you were right sorry sorry all right any questions so far if i want to travel from minneapolis all the way to washington d c now how many miles is minneapolis to washington d c
teacher,minneapolis to washington d c how many miles is that inaudible
student,one thousand one hundred and four
teacher,and what
student,inaudible
teacher,excellent one thousand one hundred seven so 1 107 does anyone have any question where those two numbers came from with us so far so from seattle to minneapolis it takes 1 685 miles and from minneapolis to washington d c is 1 107 miles the question is if they travel all different places all these three places how many miles do they travel all together what do you do you add them up
teacher,so i m gonna do okay now before you tell me the answer what do you think the estimate what do you think will be the answer is it closer to 2 000 closer to 3 000 what do you think i want you to turn to your partner and share what do you think is close inaudible your estimate
teacher,inaudible so you keep looking you re looking at the ones place because you want to keep adding up but i m looking for an estimate that means i don t need to know the exact answer yet i want to be close to so what do you think student h you just shouted out 3 000
student,no i didn t
teacher,so you look at the thousand and see the thousand and thousand and then you look at the rest of the number student h what do you think
student,it s two thousand right two thousand plus inaudible
teacher,it s not gonna look at inaudible san francisco okay so student h since you can you explain to me is it closer to two thousand or three thousand what was your estimate
student,three thousand
teacher,so you say it s closer to three thousand why is that and student k i m gonna ask you to explain to me what student h s strategy is to figure out that the estimate is three thousand so please listen listen to what student h has to say
student,inaudible
teacher,no no no i want you to tell me what student h s strategy is i don t want to know about yours yet maybe it could be the same it could be different but i want you to listen to what he has to say student h nice and loud
student,because 600 is like more inaudible
teacher,okay so you re looking at this
student,inaudible three thousand
teacher,i missed that part so 600 first and then what did you do next
student,inaudible
teacher,so when you look at the 600 and you figure out it s three thousand
student,you just add any number that is 500 should be more or the same or 500 needs to be at three thousand
teacher,where did the three thousand come from i know the 600 i understand you re saying to me that 600 you re closer to a thousand but where the other two thousand came from
student,two thousand from one thousand and one thousand
teacher,okay so you re saying that you have the one thousand and the one thousand here right student k okay so we have one thousand and the one thousand that is already two thousand and you also already have the 600 you have the two thousand with the 600 and that is already close to three thousand than it is to two thousand okay is that what you re saying
student,yeah
teacher,okay i m going to ask student k what student h s strategy is what do you do first
student,student h said that 600 is bigger than 500 and a thousand and a thousand is two thousand
teacher,okay so 600 is closer to what
student,is bigger than 500
teacher,when you re bigger than 500 what does that mean
student,inaudible you round up
teacher,you round up to the next thousand so it s closer to the next thousand so two thousand it s kind of like another thousand it s closer to three thousand anything else you want to add
student,inaudible
teacher,inaudible
student,inaudible
teacher,so the two thousand came from this one thousand and this one thousand
student,inaudible
teacher,because he figured out that maybe student h you can answer that why didn t you add this one hundred
student,inaudible
teacher,so you re already past 500 student r i can round it up to the next on already so i don t need it yes student j thank you student k
student,inaudible
teacher,okay so you re rounding up the next thousand
student,inaudible all together it s three thousand
teacher,very good what do you think student m anything else i think it s pretty good any questions before we move on no so think about before you find the actual answer think about your estimate what is it closer to when you have that it actually gives you a better idea of what your answer would be and whether or not you re close to what you need to be or far from where you need to be
student,i have a question why do you like inaudible
teacher,i m sorry what
