speaker,cleaned_text
teacher,okay we have been talking about fractions and earlier today
multiple students,yes
teacher,make sure you have the date today october 10th we re going to do it using the cowboy and horse method what s going to happen is you have your fraction the three fifths the 3 is going to be my cowboy i ve got to draw his hat he s got his little cowboy hat on the 5 is going to be my horse he s my denominator or numerator
multiple students,denominator
multiple students,numerator
teacher,what is 5 denominator denominator is on the bottom what s the 3
multiple students,numerator
teacher,it s on the top student m did you have a question it s okay to ask a question it s not going to work let me be sure it s plugged in over here sorry guys all right so we have our cowboy here the cowboy is the one that rides the horse right
multiple students,yes
teacher,so we re going to pretend our cowboy goes into the house and takes off his boots and hangs up his hat and eats 3 donuts the horse stays where can the horse come inside
multiple students,no
teacher,no we don t want a horse coming inside the house he s got to stay outside if i were to try to figure out the decimal for this i would draw my division bar which is going to be my house right this is my house yes sir
student,it doesn t have inaudible
teacher,we re going to use the one from the first page i m sorry i should have written that there at the very top we re doing your example on the notes page you should draw it just like i am which number goes outside
multiple students,the 5
teacher,because he s my horse and he cannot come inside your mother does not want a stinky smelly horse inside right no which number goes inside
multiple students,3
teacher,because it s the
multiple students,numerator
teacher,and he s the cowboy and he gets to go inside and eat his donuts can 5 go into 3
multiple students,no
teacher,so what do i need to do student v
student,add a 0 to the 3
teacher,and put what up there
student,the 0
teacher,add a 0 on the end here so 5 into 30 is what
multiple students,6
teacher,student l thank you for raising your hand 6 6 times 5 is 30 you should be writing that on the notes page to the right of your cowboy and horse 30 all the way down all right everyone have it written down
multiple students,yes
multiple students,no
teacher,write it who can read the decimal for me that we got student j
student,inaudible
teacher,that s not how we say it
student,zero and six tenths
teacher,just say six tenths you don t have to say and six tenths because there s not a number in front right if it was like what is that read that for me
student,one and six tenths
teacher,you read it like that when it has a decimal and a whole number in front one and six tenths here we can just say six tenths does anyone know what percent i know we haven t talked about it yet but what percent would six tenths be student j
student,six percent
teacher,not six percent
student,oh 60 percent
teacher,60 percent it s 6 out of 10 student j which is equivalent to what out of 100 60 out of 100 right so if there s 100 questions on my math interim like you had earlier there weren t 100 and i only got 60 right what s my percent 60 percent right i know we haven t talked about that yet we re going to be talking about it next week
student,what if you got 10 right out of 100
teacher,well what do you think it s going to be 10 out of 100 is 10 percent all right so on the bottom of your notes page you have a couple that you need to convert so it says six eights you need to convert that to a decimal now then i m going to have someone come up and do it on the board if you want to draw a horse for the first couple you may but don t spend the whole time drawing the horse yes you re converting it to a decimal like we just did which one is going to be my horse student l the 8 can he go inside my house no i set up the first one for you yes sir
student,is that 60 inaudible
