speaker,cleaned_text
teacher,all right so let s go ahead and get started with math today remember we are first going to be working we re going to first review and go over our assignment from yesterday that has the adding and the subtracting of the decimals we re going to check over that assignment hopefully everyone got it turned in and then we re going to do the quiz on the cps system today okay
student,okay
teacher,i did bring batteries it may take us a few minutes to get that set up but we ll take care of that when we get there okay let me go ahead and have my two helpers go ahead and pass out the assignment i have no idea where it went or what happened to it why are you doing math in a red pen
student,i didn t have my pencil
teacher,yeah but when do we ever do an assignment especially math with a pen inaudible follow directions
student,inaudible
teacher,did you weren t you in class when we set up these problems like the ones from the book where we used the boxes where we wrote boxes okay well then you need to wait until afterwards and i ll go over those with you okay i can t do it this second while you guys were gone to specials teacher p did grade social studies quizzes they did not look hot mm mm i see that you studied or you didn t and those of you who studied you know you studied so you most probably did get a good grade but those of my friends or those people who know they did not study i m really disappointed because i don t think there was anything hard on that quiz was there something hard on there that i missed
multiple students,no
teacher,okay i didn t think so
student,inaudible
teacher,you guys gave the papers back to the original owners okay switch with the person next to you then okay so if you have any questions on the assignment or over the assignment you need to make sure you ask me before we do the quiz today inaudible one moment all right is yours complete is it passed out okay you need to go to teacher p s room and get that done please go ahead yes do you have a question
student,inaudible
teacher,you don t have any neighbor who can help you out you ve got to open your mouth and ask honey does anybody have a red pen that student m can borrow
teacher,yes no
student,inaudible
teacher,teacher p is not in there okay go ahead and go to teacher g close the door student i honey can you please put your reading book away i don t know why that is out right now come on you can do it all right number one all right who can read it the correct mathematical way for me please yes
student,nine and 90 hundredths plus three is 41 hundredths equals eight and 31 hundredths
teacher,that is correct you can just do the answer for me only that s fine so he said eight and 31 hundredths that is eight decimal three one number two do you have a question
student,yes inaudible
teacher,just circle it just circle the inaudible number two student d
student,1 75
teacher,that is correct 1 75 make sure you re grading the paper in front of you and not staring at your own paper for me please okay
student,teacher
teacher,yes
student,what if they don t have the decimal
teacher,remember what have we said if they don t have a decimal it is
multiple students,wrong
teacher,it is wrong
student,what if they don t have a dollar sign
teacher,if they don t have a dollar sign go ahead and write it in with the pen we re going to let that slide but remember these the whole lessons that we ve been focusing on is making sure you have the decimal in the correct place yes student d
student,inaudible
teacher,okay number three go ahead
student,two dash inaudible
teacher,is that how you read it how do you read it as a math number
student,two and 51 hundredths
teacher,that is correct two and 51 hundredths two decimal five one okay any questions about that problem any questions number four number four student j
student,four and 12 hundredths
teacher,number four is student k
student,eight and 12 hundredths
teacher,eight and 12 hundredths eight decimal one two number five student c
student,39 91
teacher,that is correct number six student a
student,three and nine tenths i mean nine hundredths
teacher,why are you scared i don t think your classmates can hear you can you say it nice and loud for me please
student,three and nine hundredths
teacher,three and nine hundredths that is three decimal zero nine number seven student m
student,five and 37 hundredths
teacher,five and 37 hundredths look at the way they wrote that problem how did you solve that what did you have to do
multiple students,inaudible two zeros
teacher,you just put in added two zeros or you had to do something before you add the two zeros
multiple students,put a decimal
teacher,decimal after the 10 you put a decimal and you add two zeros did it change the value of that number
multiple students,no
teacher,no that number is still the number 10 it s still the number 10 okay so number eight what do you have for number eight student i
student,number eight is 4 35
teacher,that is correct 4 35 number nine student b
student,seven decimal one five
teacher,how do you say that mathematically honey
student,seven hundredths
teacher,no
student,seven and
teacher,and 15
student,tenths
teacher,no help him out student e
student,seven and 15 hundredths
teacher,seven and 15 hundredths seven decimal one five number 10 student d
student,nine and 67 hundredths
teacher,correct nine decimal six seven number 11 student m
student,five and 48 hundredths
