speaker,cleaned_text
teacher,yes student r should have them
student,no i m just
teacher,oh somebody has it all right guys today we re continuing our work with variables and solving equations we re going to solve equations today in a different way our objective or goal for this class period is that you will be able to complete a function or in out table with a given rule and they also complete a function table without the rule that means you will be finding what the rule is and you will be able to write what the rule is as an algebraic expression that means using variables y equals something so the first thing is function tables are also known as input output tables when you see tables often they don t have the title input or output but essentially that s the function that s being performed please take out a sheet of paper if you have not already done so and start to copy the notes as you copy down the notes i will be speaking to you about what the notes say raise your hand if you need a sheet of paper student a who s sitting in between you
student,nobody
teacher,nobody student w can you sit in between student a and here s your sheet of paper so input output tables are also known as function tables the first step to figuring out or solving a function table is if a rule is given you should be applying the operation to the numbers in the input column to get the answer in the output column a couple of things we need to know about tables input is always on the left side and the output is always on the right side so when we see tables we should be able to identify input as i ve written here and output as you see here the input column is represented by the variable x now remember a variable is a letter or symbol that changes and it represents the value of some number digit not sure what it is but it represents that value but if you look at the input and output x represents the number 2 5 and 7 that s the numbers that x represents and y represents 6 and 11 and some mystery number here that we re not sure of just yet step one only applies if the rule is given to you so remember we want a connection our objective is to complete an input output table given a rule that s for step one step two says if a rule is not given to you the first thing we need to do is look for a pattern the pattern we re looking for is the relationship between the input numbers and the output numbers if the output numbers are larger than the input numbers there are two operations we could perform it s either addition or multiplication because those are the operations that identify or signify we are making our numbers larger if the output again the right side that has the y over it is smaller than the input then we will know we should be subtracting or dividing because those are the two operations that indicate numbers are getting smaller the last step in our three step process for solving function tables is make sure the rule is true for all input pairs that means we need to be able to apply whatever the rule we think is to all of the numbers to get the output answers it s really really simple and easy and can be sometimes fun as long as we re following this process now you may think why do we need to know this why is it important for us to be able to solve equations with variables and to be able to solve function tables or input output tables student r what do you think
student,because later in your life it might be useful for us
teacher,not even later in life right now you will need this but you will need it later yes possibly student s
student,you might have to well if you become some kind of person who s good at math really good then you re going to really know how to do this
teacher,you know what what i ve learned that even though i m a math teacher i was not very very good at math all my life and to solve these tables you don t necessarily have to be that great at math you really just have to be able to follow a direction and notice a pattern so let me tell you why it s important that we are able to solve problems using a table not only is it important for us to be able to solve the problem but we can use this table as a strategy to solve other problems function tables show a relationship the relationship is between whatever the information in the input table is talking about it could be the relationship between the cost of something an activity and a number of people who are going to do that activity it could be the relationship between inches to centimeters it could be the relationship between inches and feet it could be the relationship between oranges and apples if we had a value for oranges and apples so i know that most recently on our achievement network test we had a question that was related to 12 inches equals one foot we could ve used a table to solve the problem if we were asked well if 12 inches equals one foot how many inches is five feet we could easily use a table to solve that problem you could be thinking in your head oh i know that s 60 but what if you were not really good at multiplication and you couldn t remember what kind of math you should do to solve that problem you could easily use a function table one side would be x it could be the feet the other side could be what the inches well if i know the one foot gives me 12 inches two feet gives me
student,twenty four
teacher,twenty four inches three feet gives me
multiple students,thirty six
teacher,four feet give me
multiple students,forty eight
teacher,what s the rule
