speaker,cleaned_text
teacher,thank you we good thank you student j inaudible
student,to round
teacher,so it s not an exact answer right it doesn t normally tell you what place to round it to but what is the point of it of estimating why do we even do it why student p
student,to try to get the closest answer
teacher,but it s making our lives easier right if it says estimate we re working with numbers that are going to make our lives easier sometimes if you go into the grocery store and say you only have 20 00 on you and you re trying to buy a bunch of things you might estimate how much the things you re going to buy are going to cost to see if you have enough money in that case you might try to round up to see if you have enough money when is another time you might estimate think about your everyday life i ll give you an example today i left for school at the same time i always leave i estimate how long it s going to take me based on how long it takes me everyday because sometimes it s different because of traffic but there was an accident i said i usually leave about a half an hour but i should leave a little bit more time in case there s traffic i estimate it takes a half hour but i know sometimes it takes more so i better leave earlier i estimate how long it s going to take me i don t just get in my car and say i hope i get there on time what else might you estimate student m what are you thinking i m coming over to you guys student b
student,maybe like if i was a cashier at the store and i scanned the items and you estimate how much it costs how much would be the total inaudible
teacher,yeah but if you were giving somebody back their change if you were a cashier you would want to give them their exact change right maybe you can estimate how much change they re going to have but when you go to actually do it you would give the exact amount because i think some people would be very unhappy if you estimated and said i ll give you back about 14 00 but really their change was supposed to be more right okay student c what were you going to say
student,you estimate when you re doing your homework
teacher,how oh you mean like estimation homework
student,yeah
teacher,yes i ve definitely given you estimation homework before but what about in real life
student,college
teacher,why
student,sometimes when you re in college they might give you papers that you don t really know how to get the answer and you might estimate
teacher,so maybe you ll estimate in college but i like what she s talking about for college because i would when i was a student not that long ago i just finished my masters you guys know that in january i was a student at night too i would estimate how long it would take me i would look at how many pages and say okay it takes me this long to read this page and i know i have to read 30 pages so i estimate my homework is going to take me this long right so that you don t make plans or do this or do that you ve got to get your work done all right basically it s making our lives a little bit easier is it an exact answer no student a s example with the change maker you d want to give somebody back their exact change because i bet if you bought something and somebody gave you about your change but it was a little bit less you would say where is the rest of my money right heads up ready to learn today we re going to be reading a book called counting on frank give me a thumbs up if you ve ever read it before nobody awesome this is a good one so what we re going to be doing we re going to be reading it i ll read it once through you re going to be stopping to ask some math questions so you need to be thinking as we re reading it s going to give you some more examples of when we might estimate can everyone still see
multiple students,yes
teacher,all right counting on frank let s see student p if i sit here will you be able to see all right counting on frank love this book all right written and illustrated by what does illustrated mean again this is the illustrator student d do you know who the illustrator is
student,inaudible
teacher,the author is the one who wrote it and the illustrator is the one who did the illustrations who draws all right my dad says you have a brain use it i do i sit down and fill my notebook with facts did you know that the average ballpoint pen draws a point 7 000 feet long before the ink runs out my parents consider these facts to be a bit childish but i m sure the pen company would like to know so do you guys think every single pen is 7 000 feet long or do you think that s an estimate
multiple students,estimate
teacher,estimate probably they re a little bit different depending on how hard you press things like that it s an estimate can everybody see okay you don t have to see the words because i m going to read them to you but as long as you can see the pictures can you see all right i ll make it a little bit did that make it better all right my dog frank is pretty big and takes up a lot of space i calculate that 24 franks could fit into my bedroom but sometimes there isn t even room for one this is my first question if frank was a smaller dog you see the size of frank the dog
multiple students,yes
teacher,if frank was smaller would more franks fit in the room or less franks think about it before you answer what do you think
student,more franks
teacher,why
student,because if he was smaller and he had more franks he d be able to fit more in
teacher,definitely does that make sense is there anybody that disagrees with student c student d why do you agree with student c the question was if frank was a smaller dog would more franks or fewer franks fit in the bedroom
student,i agree with student c because if he was a smaller dog there would be more of him that could fit in
teacher,so if they re smaller more of them can fit let s keep going great job with that you guys were right if frank were a humpback whale however only 10 would fit into our entire house i asked dad about this and he said they would get in the way of the television student d how many humpback whales did they say would go into the house 10 so here s my question to you what if there were 3 of frank s houses student p how many whales fit in there
student,10
teacher,but now i m saying well one house has 10 humpback whales in it but now there s two more houses that are the same size as frank s how many humpback whales can fit in all three of those houses how many all together student j what are you thinking
student,30
teacher,how did you get that
student,because i counted by tens for each house
teacher,so 10 in this house 10 in this house can you count out loud and show me what you mean by counting by tens what do you mean
student,10 20 30
teacher,you have 30 humpback whales all together skip counting by tens is it the same thing as doing what student d
student,as doing
teacher,he said 10 20 30 you can skip count by 10 three times
student,timesing
teacher,yeah i guess an easier way to think of it is three groups 10 in each group remember we did the circle game a long time ago how many groups and how many in each group how many people agree with student j that there would be 30 humpback whales in the house i saw your hand i m going to come to you for the next question because you ve been so patient okay all right i calculate that only one dad would fit inside our big television but only one tenth of him would fit inside mom s portable television mom said she would prefer the top part because dad s feet smell we ve got a tree in our yard it grows about 6 feet every year i m about 5 feet 6 inches i m not even 6 feet think about that this tree grows 6 feet every year about how tall mr k is every single year grows that much if i had grown at the same speed i d be about 50 feet tall would he be exactly 50 feet tall no he s doing what
multiple students,estimating
teacher,i wouldn t really mind except that i d never get clothes to fit does everyone see how big those shoes are that s the dog frank look at those big massive feet i don t mind taking a bath it gives me time to think for example i calculate it would take 11 hours and 45 minutes to fill the entire bathroom with water that s with both faucets running it might take slightly less time to empty as long as no one opened the door if someone opened the door whoosh see you later when i get dressed i don t think about fashion or style i think about facts for instance it s a fact that if i put on every piece of clothing in my closet so everything he has in his closet all at once i would be 9 feet tall and 6 feet wide do you think you would be exactly 9 feet tall it s estimated i would also be unable to sit down too much clothes all right i enjoy dinner not because of the delicious chops mom cooks every night or the conversation it s the peas you see all these peas if i had accidentally knocked 15 peas off my plate every night for the last 8 years so every night he s going to flick 15 peas off they would now be level with the tabletop maybe then mom would understand that her son does not like peas there is a mosquito in my bedroom that s keeping me awake it s very interested in the workings of my brain if it were 4 million times bigger it wouldn t fit inside my ear but i guess it would make more noise than a jumbo jet at breakfast i have a glass of orange juice and two pieces of toast our old toaster shoots the toast about three feet into the air it makes you think if our toast was as big as a house it could endanger a low flying aircraft you see what they re saying they re saying if the toast flies three feet into the air now if that toaster was as big as the house and that toast went flying up it would probably go high enough to hit an aircraft that s flying really low here s a question to you at breakfast he has two pieces of toast what if two friends joined him and had the same breakfast how many pieces of toast would they have say there s two pieces of toast that s what he eats for breakfast if two other people come and eat the same breakfast how many pieces would they eat in all is that a hand why don t you go up and show us try to use the black marker okay show us how you got it i m sorry six pieces of toast how did you get that
student,inaudible
teacher,what could you do to show that to represent that you skip counted by twos or you could do 3 people times 2 pieces of toast each does 3 times 2 also equal 6 great job erase that for me you guys are being a great audience listening i m really impressed all right i ll scoot over so you can see the picture because this one is really funny all right do you see his hands like that i ll tell you why going grocery shopping with mom is a big event she s lucky to have such an intelligent helper it takes 47 cans of dog food to fill one shopping bag but only one frank to knock over 110 because of frank my knuckles will scrape across the ground by the time i m 25 because he has to lug those big huge bags home you see those hands do they really look like that
multiple students,no
teacher,no they re just being funny we love that picture all right you guys ready the local club had a competition you had to guess how many jelly beans were in a jar and the prize was a trip to hawaii they didn t know who they were dealing with there are 745 jelly beans in the average candy jar i thought everybody knew that as dad said on the plane to hawaii you have a brain use it so here s my question to you is 745 closer to 700 or 800 we re reviewing a bunch of different things with mcass coming up student k
student,700
teacher,student k can you get up and show us how you got that you can use a number line rounding to the hundreds however you did it whatever you want to do you can do it to the side if it hurts your eyes sweetie she s writing 745 do you need a reminder of what the question is
student,i looked at the 745 to see if it gets closer to 700 or 800
teacher,and show me which digit you looked at
student,45
teacher,because the 7 is in the hundreds place and how did you know that 45 made it closer to 700 than 800
student,inaudible
teacher,what about power numbers is 4 a power number
student,no
teacher,no it s not student k i think in your head you re saying you re looking at this as a number line without knowing it if we had 700 and then 800 what would be right in the middle
student,750
teacher,mm hmm anything here to here is closer to 800 right it includes 50 because 5 is our power number 745 would be about right here which one is it closer to 700 excellent job student k can somebody else explain to me whether they agree or disagree with student k and why student t
student,i agree with student k because 4 is not a power number and it would just go down to 700
teacher,right it s not going to round up to 800 everybody else agree or disagree with student k and why
student,i agree because inaudible 4 isn t a power number inaudible then it would be 50 and after that it would be 800 because 5 is a power number
teacher,excellent good job student k sometimes it s hard to get up there and explain but i think you got it down pat all right then it just has some questions for us to go over did he win the trip to hawaii
multiple students,yes
teacher,i would just say that i didn t know but now we know that the average candy jar would fit 745 jelly beans good to know right because we might get an estimation jar again here s what we re going to do the picture is kind of funny we re going to go back to this page and i m going to ask you some questions you can try to solve i don t know why doesn t student p why don t you move into the desk next to student j just be careful with the camera you can sit right here okay we re going to be working in groups here s the questions you re going to be working on i ll make them so you can see would you mind not doing that you re going to have it in front of you would someone read the first question to me as i m passing these out somebody who can see it in a nice loud reading voice student d
student,inaudible
teacher,calculates
student,that 24 franks could fit into the bedroom inaudible 25 in the living room i think you said 24 10 in the bathroom 20 in the kitchen what s the question
student,inaudible
teacher,all right so i want you to take a minute when you get your paper read this question to yourself don t solve it yet but circle any important numbers and underline any key words or what the question is really asking just like on a normal word problem if you have it at your desk but i don t want you to get up and get one here i ll grab it all right read it over to yourself circle any important numbers and underline any important information or anything that really tells us what the question is asking go ahead do you want me to read it to you i calculate that 24 franks could fit into his bedroom what if in addition to these 24 franks 30 franks could fit into the boy s bedroom i see some important numbers i see 24 30 what does it say
student,10 20
teacher,so what is the question really asking us here all right yes don t touch it for a minute and we ll send you to the nurse if it s still bothering you is it like a headache or on the outside
student,it s on the outside i go on the top bunk and it s metal and i banged it while i was sleeping
teacher,okay give me a minute and let me know if it still hurts all right student p what numbers did you circle
student,24 franks
teacher,so 24
student,27 and inaudible
teacher,what about 30 in the bedroom just read me the numbers 24
student,24 franks
teacher,just say the numbers
student,24 25 10 20
teacher,but if you go right in order see 24 25 those are two different ones 10 20 instead of piling the whole thing i would do the exact numbers then what s the question really asking us student j read the question one more time
student,how many franks would fit into the boy s house
teacher,what do you think we re going to do to solve this do you have any ideas how many franks in all would fit into the boy s house excellent i want you to do that on your own student c do you know what you re doing see you have to follow directions
student,people are taking my pencils
teacher,go ahead circle the important numbers we re not going to worry about that right now student j thinks we should add them together i see that student e has done it and is waiting patiently for the other people in her group student c i m coming back to check great job if i were you if i m somebody who gets confused i can use the back you can use scrap paper if you have it in your desk you are welcome to add two numbers find the sum then add the third number don t do a big list of numbers if that confuses you you know who you are i ve talked to people about how they get confused on ones like that great job you re adding 24 20 25 30 not this one 24 30 you re right what else 25 you did that what other numbers then you re going to add those all together any way that you know how add them this way add the two numbers add 24 and 30 then add once you ve done that then add the next number i think that strategy will help you give me a thumbs up when you have an answer check with the people at your group see if they got the same answer how is it going over here did you all get the same answer yes okay now you have to add to that number the next number add 25 then when you re done with that you re going to add 10 and 20 all right i know student j is still working but if you are done please give me a thumbs up student p did everyone in your group agree what was it
student,109 franks
teacher,okay how many other people give me thumbs up if you got 109 i love the way you labeled i want you to keep working on that i ll be right over everyone else who is done if you re still working on the first one that s fine keep working you can try number two if 8 of these franks left the house how many would be left in the house slow down reread it underline key words or what the question is really asking and you can try this one on your own why did you go backwards you already added 24 twice i m confused make a list of the numbers you re adding
student,on this one are you allowed to estimate
teacher,it s asking exactly how many if it said about how many franks that would mean you re estimating right it s good that you did that to see what your answer would be but when you re giving your final answer do this you re right you could just say am i in the right ballpark here sure but on your final answer if it asks for something exact give them something exact okay how are we doing you can go on to three and four and help people at your group if they need it great job now if 8 of those went out for a walk how many would that leave wait out of 109 8 of them went for a walk how many are left in the house nice what s that student j excellent
student,that s just for that question 109 over here
teacher,it s based on the same thing as three if there were 24 franks student a brought up a good question on number four you re assuming there s 24 franks this one s wrong you forgot to add 20 that last 20 you ve got to read carefully you can go on great job now if there were 24 franks in the bedroom how many ears would there be how many ears are on one frank
student,one two
teacher,if there were 24 franks and each one of them has two ears how many ears would there be
student,two one
teacher,two if there was one frank but there s not one frank there s all the way to 24
student,you need to count by twos right
teacher,you can do that or multiplication student e can i see i m sorry i love the way you did everything one thing your last one is missing student e will you do number two for me on the board awesome on this one there s 24 franks but now you re talking about paws how many paws does one dog have
student,four
teacher,if there s 24 of them
student,24 times 4 student j how we doing oh sorry you can go on right now i m going to have student a put a point in for her team for tremendous teamwork i m going to have student m put a point in for her team and student j do it for your team you can do one for your team i have seen every single we have come such a long way i have seen every single group come together and working to help each other who is done with number check the math on this 2 times 2 it s 101 minus i m sorry 109 minus 8 is 101 you already got the answer silly this is a separate question if there were 24 franks in the bedroom how many ears would there be on 24 franks i don t know student d can you do number inaudible you do number three for me but label it there s 24 franks each frank has how many ears not half an ear if there are 24 franks how could there be 12 ears if even if they all had only one ear there would still be 24 how many franks are there draw this one like this one the last one who is going to come up and do it for me student j come up and do number four even if you re not done i m going to ask you to wrap up in a minute so we can take a look at what our classmates did up here just do 24 there s still 24 dogs why are you doing 24 times 4
student,because there are four paws on the dog
teacher,you re right minus 6 all right thank you who did number two for me again thank you even if you re not done can i please have your attention up here thank you student d wow that was quick if 8 of these franks went out for a walk we already went over the answer for number one how many franks were there you ll be right later on 109 8 of them i saw you doing that love it put the number on top so you don t forget went out for a walk that s asking how many that would leave in the house how many are left student e did a great job except i don t see how you did the regrouping or did you regroup i saw some people having trouble with regrouping can you explain how you did it or if you didn t have to do it because some people i saw go like this i think when we see a 0 we panic and say we usually regroup but do you have to in this case student e why not
student,because inaudible
teacher,how many people got 101 franks excellent as i was walking around i saw that people got that now number three was a little bit more difficult for people student j can you read number three for me
student,if there are 24 franks in the bedroom how many of his ears would there be
teacher,student d 24 franks how many ears on one frank two two ears for each frank but there s not just one frank there s how many franks
multiple students,24
teacher,so she did 24 times 2 you did this one i can t remember 24 times 2 equals 48 ears anyone confused on this i did talk to some people but it s okay now is the time to ask questions could you have skip counted by 2 24 times
multiple students,yes
teacher,yeah it just would have taken you a little bit longer could you skip count by 24 two times could you go 24 then 48 yeah it just would take you longer multiplication is easier but if you have time to check your work you could absolutely then keep going until you did it 24 times that would bring you to 48 student a could you read number four for me
student,how many of franks paws would there be
teacher,on one frank how many paws are there
student,four
teacher,times 24 franks same thing could you have skip counted by 4 24 times or 24 4 times yes but we re sort of getting into realizing that multiplication is an easier way to do this who did this one again 96 and then he labeled it is there anybody who disagrees with any of the work we did up here any questions before we move on to the next page we did some rounding and now we re getting into some word problems that are really important now we re going to flip to a different page in the story and that s going to get a little trickier you guys can do it we re going back to this page what happened on this page does anyone remember what was he talking about with the peas remember anything
student,inaudible a few months or a year it would overflow with peas
teacher,yes if i accidentally knocked 15 peas off my plate every night for the last 8 years it would be as high as the table i m passing you out some questions we re going to solve based on this page when you get it you can just read the first one to yourself you can pass them to your group how many in your group four count again how many people are present today in your group three plus you silly pass these out to people in your group all right sorry about that student j is that you oh that was scary can we do it are we ready to move on
multiple students,yes
teacher,i think we can do it too we just need to answer these three questions and then we can take a break from math important things to remember as i was walking around last time hang on for one second as i was walking around last time here s the mistakes that i saw and they re very common on mcass too one people we re reading carefully that s why we tell you to underline important numbers and information read read read i would say you would probably read the problem three times before you think about solving it most times you see numbers and you just want to think about it right away can you read that question for me please number one
student,if he accidentally knocked off 15 peas every night how many peas would he knock off in one week or 7 nights
teacher,i gave you a clue that one week is 7 nights read it to yourself circle important numbers underline important information and try to solve it on your own i ll know you re ready when your pencil is down and you re looking up at the board try it on your own now side conversation inaudible where are you putting the 8 sweetie you can go ahead and solve it student a do you need some help over there student d this is awesome the only thing i m going to say 7 times 1 is what you know this 7 times 1 don t be nervous it s a little awkward with the camera but you know this anything times 1 is itself 7 times 1 is one group of 7 use your words what s 7 times 1 out loud use your voice
student,7
teacher,thank you great job label them
student,i m sure they re asking but i m just not sure if they re saying weeks or 7 nights
teacher,one week is the same thing as 7 nights
student,oh yeah
teacher,what s that
student,i feel like doing this because i know all the answers
teacher,who thinks they can go up and do this on the board hold on did you work over here go ahead use your words and explain to us what you re doing please
student,inaudible
teacher,why are you multiplying 15 times 7
student,inaudible
teacher,what it could be any word though you re right i m not saying you re wrong i m just wondering how you knew he s knocking off 15 each night and doing that for how many nights you can think of it as 15 times 7 because you can say for 7 nights if you were thinking this visually in your head this is how i do it i don t think of the math but i say if there s 7 nights 1 2 3 4 5 6 7 and each one of these nights he s knocking off 15 i could either add all of these 15 or i can do what student k did 15 times 7 go ahead and do the math for us great job
student,inaudible
teacher,all right thank you i would like you to please try to solve two and three on your own only ask for help from a teacher if you really really need it i would love to see what you can do independently last two questions we re doing a lot of these together the last two i d like you to do independently student p question i want him to try it on his own i ll come around to help these last two are independent
student,i don t get this part
teacher,read it to me
student,inaudible
teacher,would he
student,inaudible
teacher,in two weeks here s my first question to you i m going to have you solve this on your own how many days are in two weeks you tell me that and i ll come back and help you how many days in two weeks i ll come back
