speaker,cleaned_text
teacher,all right so we are looking at integers again because we re but i still find that we have issues with integers you have this paper i wrote it again and i wrote it colored so that you can see the difference positive will be blue negative will be purple so for addition positive plus positive equals positive you ve known that since you first started adding
student,do the subtraction
teacher,stop talking and listen and i will probably answer your question negative plus negative gives you negative but you still add so for example negative eight plus negative sixteen will give me
student,negative 24
teacher,negative 24 each thing goes with an equation i have it there all you have to do is look this is the same thing we ve gone over the same thing you ve received two other papers in regards to so negative plus positive gives you the sign of the larger and you end up subtracting so negative eight plus positive sixteen will give me
student,positive six i mean
student,positive eight
teacher,no positive eight because the signs are opposite it now becomes a subtraction problem yes student m
student,inaudible positive
teacher,do you see that i have a do you see anywhere on here a sign of positive
student,no
teacher,do you see a sign for positive anywhere near any numbers do you see a sign for positive yes or no
student,inaudible
teacher,say it again
student,you know it s positive because inaudible
teacher,you know it s positive because there s nothing there it s a regular number and how do we know the difference was negative because it has a negative sign in parenthesis all you have to do is look there are no tricks this is quite simple right in front of you so subtraction negative minus positive equals negative positive minus negative equals so i want you to notice that this is a double negative you re subtracting a negative so two minus signs will make it a positive so it becomes a positive plus positive negative minus negative is negative plus positive so what happens so in the first one you have negative five minus positive three
student,negative two
teacher,that will give you a negative two i don t know why i didn t write it that is a negative two
student,that should be a positive sign
student,positive eight
student,negative eight
teacher,wait a minute that shouldn t be there no give me the paper that because i m reading it straight from the paper that i gave you no that was right what i did negative five minus positive three equals negative five plus negative three which gives you an eight
student,negative eight
teacher,hey that s the rule negative positive five minus negative three equals positive inaudible the two minus signs make it plus and one minus sign makes it it should be subtraction i don t believe this one is right even though this is what the paper s telling me yep so it should be well those two make it plus so yeah you re right negative minus negative really means negative plus positive negative and negative makes it positive so two negative signs a subtraction a minus sign plus a negative sign transforms into a plus so think of it this way an addition sign so think of it as this is one sign right when you have two of them together think of it almost like a little cartoon like this is spinning over and it makes it a plus sign so then they meet up
student,like a perpendicular
teacher,yep like a perpendicular line so same thing will occur here negative and negative two negatives become a positive and then you subtract
student,inaudible
teacher,how does what
student,inaudible
teacher,because the five is the one that s affected because of where it sits and the three isn t affected because of where it sits you could do it the same way here this five isn t affected because it s outside of the positive it has to be next to the negative
student,so the negative is connected to the inaudible
teacher,yeah the minus sign has to be in front of it it doesn t work if the minus sign is behind it it s already past it okay
student,so inaudible so the negative sign is close to the minus sign and that s how
teacher,you notice how i circled i didn t circle this i circled right next to each other so the negative sign the subtraction sign has to be right next to the negative sign in order to change the sign it cannot be up here i cannot be up here like and go backwards it doesn t do that it has to be right here right next to it like that it can t be here and be effective it has to be these two okay so addition subtraction are actually believe it or not harder than multiplication or division multiplication and division when it comes to integers is actually a lot easier once you get used to the biggest issue is you have to get used to when the signs change once you get used to when the signs change you re fine
student,multiple reactions from multiple students
teacher,i know because i gave it to you so positive times positive gives you positive negative times negative gives you positive positive and negative give you negative negative and positive give you negative so whenever they re mixed if you re talking and i m talking somebody can t hear so whenever they re mixed it s going to give you a negative answer whenever they mix what we would say that s called a heterogeneous mixture so it s mixed up different levels yes
student,you said that when it s the positive it has the highest number
teacher,that has nothing to do with multiplication that is only for addition that s what i said multiplication and division are really easy addition and subtraction are where people get confused the most because there are more rules to addition and subtraction multiplication and division are really simple if it s the same sign your answer will always be positive if it s the same sign your answer will be positive in multiplication and division if there are different signs your answer will always be negative so that s really easy it s this part that makes your head spin yes so let s try some
student,i like multiplication and dividing better
teacher,yeah because it s easier yes you don t say negative three plus six
student,positive three
teacher,positive three why
student,because
teacher,so if you look up here positive plus negative or negative plus positive i subtract and i take the sign of the larger number because you understand it you got it quicker than most of your classmates teacher writing out next problem
student,fifteen
teacher,fifteen
student,positive fifteen
teacher,you don t have to say it
student,negative fifteen
student,inaudible
student,inaudible
teacher,inaudible have for addition and subtraction negative plus negative equals negative so negative seven plus negative two equals negative nine
student,can we do a multiplication
teacher,we ll get there teacher writing out next problem
student,seven i mean negative seven
teacher,be quiet
student,seven
student,yeah
teacher,shh why not because he called out the answer
student,because negative fifteen plus eight is that s negative eight
teacher,so what do you have to do
student,negative fifteen inaudible
teacher,yes you have to subtract and why is it negative instead of regular seven
student,because it s subtraction
teacher,no
student,because fifteen is the largest number
teacher,you keep the sign of the largest number it s almost like the largest number is the bully and he s like it s my number i m negative you too are going to be negative okay then i m negative okay all right let s look i ll give you an easy little break
student,yes
student,equals negative
student,inaudible
teacher,stop calling out
student,negative nine
student,nope nine
teacher,why why
student,because a negative divided by negative equals
teacher,because negative and negative gives you positive whenever they re the same in addition and multiplication and division gives you the same answer yes hiccup lady
student,that s going to be
teacher,going to be
student,three and it s going to be
student,negative three
teacher,why is it negative three
student,because they re both i mean they re different
teacher,side comment about student getting water because they re different signs all right all right good good good good good good yeah well we ve been let s don well no i need you all to get it with the lower numbers before i give you the higher numbers and actually the next thing we re going to do is order of operations we re going to plug it in so negative 25 teacher writing out next problem for students
student,negative eleven
student,multiple comments from multiple students
student,positive eleven
teacher,look this was the one that negative minus positive here s your negative right five negative five minus three minus four equals five and that becomes plus yes you re wrong
student,multiple reactions from multiple students
student,inaudible
teacher,yeah you did
student,inaudible because i got the answer right
student,multiple reactions from multiple students
teacher,look i m just using the guide that i gave you crosstalk that s why i tell you to bring our your handout with you next one
student,you inaudible
teacher,yeah i did
student,no you just said your math notebook
student,you did
teacher,oh okay sixteen i don t know why i like the number sixteen today i can t even begin to tell you
student,inaudible
teacher,no it s really not but for some reason it s the number that
student,inaudible
teacher,i hope you re not sixteen in the first grade
student,inaudible
teacher,writing out next problem for students
student,positive 25
student,different comments about answer
student,negative uh
student,negative inaudible
student,she didn t say
teacher,yes she did
student,it wasn t negative
student,no she didn t
student,uh uh she put crosstalk
teacher,she gave me the finger she counted out her fingers why so inaudible think of this as almost like an acrobat and it s just like crosstalk because they re like two of those together it s almost like this just goes ploop and makes this s plus
student,ooh perpendicular
student,perpendicular
teacher,and then because it s positive and they re different signs you now subtract
student,awe
teacher,awe all right let s up the anti
student,what
student,let s up the anti
student,yes
teacher,i tell you we re putting in the order of operations where do i start
student,parenthesis
student,parenthesis
teacher,negative three times three uh uh write it out first plus six now what do i do
student,negative nine and then put six as positive
teacher,you re right there
student,negative fifteen
student,negative three crosstalk
teacher,i don t know why you re all guessing it s right there you don t have to guess crosstalk
student,multiple responses from multiple students
teacher,negative plus positive
student,inaudible
teacher,and i put examples all you got to do is look all you got to do is pay attention to what s in front of you you don t understand how one minus four well what is this
student,inaudible
student,i almost had it
teacher,hold up one finger can you take one minus four away from it without going on the negative side
student,nope
teacher,no
student,no
student,inaudible laughter
teacher,six you may get a pass plus one plus one times one times four
student,multiple comments from multiple students
student,parenthesis
teacher,i start with the parenthesis first yes
student,positive four crosstalk
teacher,four
student,and then three plus one
teacher,i m not crosstalk
student,inaudible one plus six
teacher,as people scream out you should know this every time i do these i write it all the way out
student,negative six plus
teacher,so now what do i do
student,it would be negative
teacher,nope
student,you multiply
teacher,i multiply what do i multiply
student,one times four and that s going to be
teacher,four
student,you put plus six
student,plus ten
student,six plus four
student,ten
student,i mean you do zero minus six
student,is negative two
student,negative six plus four that s three
student,two that would be negative two
teacher,all right not bad not bad at all let s do another i know what you said
student,multiple comments
teacher,you have til the count of two to regroup and get yourselves together one two thank you walk me through it
student,inaudible
teacher,what do i do first
student,inaudible
teacher,and
student,inaudible
student,thirteen times four is
teacher,so thirteen times four
student,inaudible crosstalk
teacher,fifty two minus two
student,is fifty
teacher,is excuse us fifty everything is not an argument or a fight it is essential that we get our integers straight because you will definitely come in contact with them with order of operations
student,inaudible
teacher,yes necessary
student,necessary
teacher,last one and then you re going to pair up with your partner and work on it unless i m calling you to me student t
student,inaudible
teacher,parenthesis thank you
student,that s thirty and then you minus it by three and that s going to be twenty six
student,seven or twenty seven
student,twenty seven
student,inaudible
teacher,so as you work on this you work with your partner you will use the chart that you have at your desk as well as this if for some reason you need to look at a larger page remember that they will mix you up sometimes take your time
