speaker,cleaned_text
teacher,all right friends if you have a device on your desk i need you to put it just in the corner for right now cause we re not gonna use them right this second but we will get to them in just a minute i would like for you to turn and talk with a partner in just a second and i m going to give you the question that i want you and your partner to be discussing okay not quite our eq yet but i just want to see if we can get some answers before we get started about fractions for a while now and i have modeled a fraction for you i have written it as a fraction i ve also written it in words i need to you turn and talk with a neighbor and tell me if there s another way to represent that same information is there a different form i could put it in besides what i have already on the board you have two minutes turn and talk
teacher,okay stop and give me five i ve already heard some misconceptions and you already have a question about my question so i m gonna stop that way we don t get confused i do not want you to reduce it i don t want an equivalent fraction i m just wondering if there s another way i could show that same amount is there just a different way to say that or to write it or to model it turn and talk
teacher,give me five student a what did you think
student,six tenths
teacher,but i have six tenths
student,inaudible
teacher,oh as a decimal
student,yeah
teacher,i didn t think i could do that could you come up and show me
teacher,hold on student j hold on to your good thoughts
student,inaudible
teacher,hang on one second i have a question for you before you ask me a question do you agree with what student a put on the board
student,yes
teacher,you do
teacher,okay thumb up if you agree with student a thumb in the middle if you have no clue thank you for having your feet on the floor and sitting up nice and straight cause we re at school thumb down if you think no way he s crazy okay student a i m looking around and i m seeing kind of a mixture of votes you have not convinced everyone
teacher,now i have to go ahead and say student a kind of hit the nail on the head that s an idiom for you you like that one
student,yeah
teacher,it means he got it right on target what we re talking about today and student j said it just a few minutes ago and i told her to hang tight do you remember what you said what d you say
student,that fractions and decimals are like the same thing
teacher,fractions and decimals are very related
student,huh
teacher,they re related if i can write it as a fraction chances are i can write it as a
teacher,decimal if i can write it as a decimal chances are i can write it as a
teacher,fraction they re related and that s what we re working on today we have talked about fractions and talked about fractions and modeled fractions and drawn fractions and all kinds of stuff with fractions now we ve got to move into
teacher,decimals and how they are related to fractions now i will go ahead and let you know that in fourth grade in gwinnett county you are only oops don t do that you are only responsible for knowing
teacher,tenths and notice the ending there not tens tenths part of a number oops and i was gonna write it again
student,i thought you were about to write it inaudible
teacher,no
student,hundredths
teacher,and notice the ending yes student j we used to do thousandths in fourth grade but we don t anymore so the only thing you are responsible for this year is knowing tenths and hundredths when i comes to decimals yes student t
student,inaudible
teacher,i know hopefully you have some background knowledge
teacher,if you have a device on your desk i need you to login to the student network and i need you to go the harbin s home page and get to study jams you know how to get there from my home page
teacher,there we go you may have bookmarked it student s thank you for having your feet on the floor and sitting up nice and tall we re at school
student,was student a right
teacher,student a was right student a was right
teacher,i m sorry
student,he really nailed it i think
teacher,hit the nail on the head
student,yeah hit the nail on the head
teacher,you hit the nail on the head if you go to study jams you need to click on math and if you scroll through and go to fractions yes i know it s decimals but it s still under the fractions and if you will go to where did it go decimal and fraction equivalents on the right hand side towards the bottom when you have study jams up and it s ready to go but you re not ready to go yet but it s ready stand up please
teacher,teacher l if we can t get on our device like this it has to be put up student j find two or three people to join you actually make it two find two people to join you quickly
student,inaudible
teacher,okay turn your volume down slightly so that you guys can hear it but not the whole room student a find two or three people to join you quickly okay student s you re on ready to go find two or three people to join you quickly don t start yet student j don t start yet please hang tight for just a second all right student v find two people to join you
student,teacher w how do you get this thing to inaudible
teacher,honey you ve got to know that
teacher,we can do it in here they wanted to use their device so i was gonna let them all right are you on student h find two or three people to join you
student,inaudible
teacher,no mm mm student j are you ready
student,mm hmm
teacher,find two or three people to join you fourth grade give me five everyone should be in a group if you re not in a group go join a group
student,where should i sit
student,sit right here
teacher,if you re on this screen give me a big huge thumbs up all right what i want you and your group to do and i wouldn t sit too close to another group cause then your sound may overlap a little bit
teacher,i forgot sorry student j it s okay no heart attacks give me five this is what i need you and your groups to do very quickly is to play the video when we come back together we re gonna share what you ve learned from the video about fraction and decimal equivalents deal
teacher,okay get started
