speaker,cleaned_text
student,inaudible
teacher,how d you do
student,good
teacher,how did you do
student,good
teacher,how did you do
student,good
teacher,you re just all good no one was great
multiple students,crosstalk
teacher,did anyone get 100
student,he did he just
student,no i got 100 and then i continued with doing the 15 minutes
student,i had a 98
student,i did a inaudible
student,inaudible
teacher,all right we re going to do
student,inaudible
teacher,what
student,inaudible
teacher,to harvard really
student,inaudible
teacher,and they ll remember you when you submit an application there all right we re going to do some review work first to review from thanksgiving since you were off a week on what we were doing with fractions so the first thing i want you to do is i m going to give you
student,inaudible this
teacher,yep we re going to write on the desk i m going to give you one ninth
student,we did that inaudible
teacher,write one ninth
student,you gave me inaudible
teacher,i want you to find five equivalent fractions to one ninth what does the word equivalent mean
student,the same
student,equal
student,equal
student,equal
teacher,not the same they re equal equivalence mean they are equal you have the same amount so if you had a birthday party and you divided nine friends over and you had 54 m m s how would you make sure those are equal between your friends so you re kind of like doing division equal sharing equally
student,inaudible
teacher,did you challenge yourself
student,inaudible
teacher,well now justify how you know two of those are equivalent what does justify mean
student,inaudible
teacher,to prove your work there you go
student,okay
student,okay
student,inaudible
teacher,justify your answer
student,okay
teacher,what does do you guys did you hear what student a said what justify means
student,inaudible
teacher,to prove it so you can work in the corner or work over here prove your answers how you got inaudible you got to take two of them circle the two you re going to prove pick two of the five you wrote now did you write five or a four
student,inaudible
teacher,you got to write one more how many did you do you got to do one more do you know how you how to do this
student,yes
teacher,now when you re justifying it how should you be
student,inaudible
teacher,mm hmm
student,i m just writing it inaudible
teacher,but you re going to explain it in words
student,mm hmm
teacher,okay can you do that is that a way to justify is that a way to justify your answers
student,yes
teacher,yes how else could you justify your answers
student,inaudible
teacher,is that student c what are you doing
student,drawing a picture
teacher,drawing a picture now student c did you split your cake into equal pieces student c are those equal pieces so is that is that the correct way to do fractions
student,no
teacher,no if we don t have the same size piece is it going to show that they re equivalent
student,no
teacher,no so you have to be you have to be a perfectionist right now so take your time slow down okay start over
student,you can also use a chart to justify your answer
teacher,you could use a chart that s correct circle two of your answers and then justify it students working on problem
student,i m just going to say
student,i m done
student,don t inaudible
student,inaudible
teacher,that makes no sense i don t understand your justification it does not make sense to me if i read that it doesn t tell me how you got these your fractions that you re saying are equivalent to one ninth
student,inaudible my answer by using a chart and i used the factors one and nine
teacher,okay
student,inaudible nine
teacher,but it s proven that we re showing factors is that going to prove how you got two eighteenths eight seventy seconds ten ninetieths eleven ninety ninths and twelve one hundred eighths
student,you can use multiplication to find equivalent fractions
teacher,but is your chart going to do that
student,no
teacher,okay so but are you trying
student,i am
teacher,yes so as long as you re trying try to find another way that will work inaudible that did was tell me how
student,ooh i
student,i ll try using the
teacher,don t inaudible it add to it just revise it just like in inaudible workshop
student,i use multiplication
student,i know how to inaudible
student,inaudible the denominator
teacher,but you just have to multiply the numerator next you get the denominator i never knew multiplying
student,inaudible
teacher,that looks like the numerator so you just have to multiply the number next then you get the denominator then you put the number that you have multiplied for the numerator
student,i got the inaudible
teacher,i m confused i have question marks popping out of my forehead
student,don t you see them they re right there
teacher,explain in more detail it s vague i m not understanding what i m supposed to do remember steps in the process the reading lesson sequence chronological order
student,so you want me to erase this
teacher,no revise to it
student,inaudible crosstalk
teacher,okay let me fix it
student,teacher l
teacher,hold on one second i multiplied by nine
student,yeah i justified it
teacher,how did you multiply by nine
student,i multiplied by nine nine nine times a number
teacher,but that s not what that says your voice said that but did your writing prove what you just said
student,no
teacher,there you go
student,teacher l in your class can i use multiplication well am i allowed to use multiplication
teacher,is can you use multiplication
student,to find an equivalent
teacher,can you do that
student,yes
teacher,do you know how to do that
student,yes ma am
teacher,then can you do that
student,yes ma am
teacher,there you go you don t have to ask for permission you can do it
student,inaudible nine times two
student,yeah nine times two
teacher,so you multiply your numerator with your denominator so you re multiplying the numerator by the denominator
student,well
teacher,that s how i read that
student,inaudible
teacher,you multiply you just keep hearing what these guys are doing and just keep changing yours
student,inaudible
teacher,oh okay you multiplied the numerator and denominator i multiplied by two so i did one times two and inaudible thank you for giving an example student h but now read your first sentence to see if that makes sense you multiplied by numerator and denominator
student,do you have to write it inaudible
teacher,you re saying you multiply a numerator by denominator so you re saying you did one times nine well that s what that first sentence says isn t it uh huh
student,do you have to write it
student,inaudible
teacher,no do you is the only way to justify this by writing
student,no
teacher,no what are other ways in math to justify your answers
student,chart you can use a
teacher,chart
student,multiplication
teacher,you can use multiplication what else can you do what did you do
student,are you copying me
student,i m not i m
teacher,what is this
student,inaudible
teacher,student j student a listen to inaudible a minute
student,i did a inaudible of what i about what i did and i wrote i multiplied by two so i did one times two and then nine times two
teacher,and her fraction was one times nine so if we re talking about ideas on the writer s workshop rubric what is this what is this called this is a she gave one times the number s two she s using the number two and she multiplied one times two and nine times two and what did she just give
student,the answer
teacher,not an answer
multiple students,inaudible fraction
teacher,she gave a
student,fraction
teacher,mm mm
multiple students,expression
teacher,they are expressions but they are what an ex
student,exponent
teacher,exam
student,example
teacher,an example so if the reader doesn t understand what you re writing if you give an example of how you got what you circled and that s what she did she had two eighteenths so she just did that i multiplied by two so i did one times two and then nine times two and that s how she proved she got two eighteenths
student,i did inaudible
student,inaudible
teacher,but that does that help the reader understand what you were going to do
student,sometimes
teacher,yes if you give them or provide them with examples so if you re writing see how many times i went around and said does that make sense oh you re multiplying the numerator times the denominator it didn t make sense did it but when you give an example does it help the reader understand what you re saying
student,yes
teacher,yes
student,can i inaudible
teacher,yes read yours
student,you just have to skip count the wait
teacher,start at the beginning
student,you just have to multiply the number inaudible then you put the number that you have multiplied for the numerator you just have to skip count the denominator then you inaudible times the denominator then you get your answer
