speaker,cleaned_text
teacher,okay all right guys i need for you to bring your math notebook and a pencil and come have a seat on the carpet thank you 90 all right i need everyone on the carpet ready to go on okay so we ve been learning how to find the area of regular polygons and today we re going to learn something a little bit different we re going to be working on this week and i think you re going to have a lot of fun with it it is the area of an irregular polygon i ve got a couple of things i want you to write down this morning so if you will flip to your next blank page in your notebook i want you to date it today s date which is january 17th and the title of your page is area of an irregular figure for those of you that have already finished writing that i want you to turn and talk to a neighbor about what you think this irregular figure is going to be
student,can i talk to you
teacher,sure what do you think it s going to be
student,the things i ve been seeing around the world out the door near my homeroom
teacher,some of those interesting looking shapes what makes them irregular
student,i don t really know
teacher,what do you think of when you hear the word irregular
student,inaudible
teacher,laughter i m going to think of that every time i see an irregular figure all right give me five today we re going to start talking about finding area of an irregular figure give me a minute i ve got to do this really quick i ve got to calibrate my arrow is off from where it should be okay so let s try going back to the beginning we ll see if oh yeah it knows where i am now so an irregular figure is going to look something like this guy so when you look at this tell me some things that make this irregular what are some things that make this figure irregular student e tell me one thing
student,they don t all have the same amount of inches
teacher,good all the sides are not equal that is correct what else makes this irregular student c
student,it s slanted on the side
teacher,yeah it s slanted on one side but not the other so it s not a parallelogram which we know how to find the area of student g
student,it s not equivalent
teacher,what s not equivalent
student,that side is straight and that side isn t
teacher,very good that side is straight and that side is slanted what else is not equivalent student c
student,there s only one pair of parallel lines
teacher,and are those parallel lines equivalent
student,no
teacher,do we have a formula like they do for a triangle or a parallelogram that s going to tell me the area of this
multiple students,no
teacher,no i don t however there s three steps super agents that we can use that will show us how we can find the area of this figure and i m going to need for you to write those down for me let s get rid of this right here where s that little roll up there we go i ve got it now we can get that booger out of your way writing down these three steps is the only thing i need for you to write down and after you get a minute to write those down we ll look at it again and talk about how we can do it
student,ms h are we going to talk about what irregular means to you
teacher,the word irregular reminded student d of his family
student,you should see my family
student,that s not nice
multiple students,laughter
teacher,he said it not me sorry i didn t mean to begin a tangent i just wanted to share that s okay i don t expect you to get it yet you re not going to get it just by looking at words are you you ve got to do it however you need these words so after you learn how to do it you can go back to them to help you okay so we ve still got only a couple people left who are writing notes so if you ll do me a favor and stop and i ll put these back up for you to finish in a little bit all right so step one separate the figure into smaller familiar figures and find their measures what do i mean when i say familiar figures
student,like a figure you know the name of you recognize it
teacher,there you go shapes you know break it into shapes you know when we break them into shapes we know we need to break them into shapes we know the area of what do you know how to find the area of student f
student,rectangle
student,triangle
student,square
student,parallelogram
teacher,that s what you want to break the shape into into shapes you know then you re going to find the area of each shape step three add them up okay so let s look at that shape again and give me a second roll up give me a pen make it yellow i m in a yellow mood i need some sunshine because there s not any outside today so step one student c what am i going to do let me scoot to you because i m right over here what do i do
student,separate the smaller familiar figures
teacher,very good smaller familiar figures what do i mean when i say smaller familiar figures what do i mean student c
student,break it down into squares and triangles
teacher,exactly the shapes i know take a minute and look at this how can you divide this irregular figure into shapes you know find some shapes you know what do you see student e
student,flip it upside down find the height and cut that piece off
teacher,cut what piece off
student,that piece off
teacher,this right here and make it what shape
student,a rectangle
teacher,so you mean if i cut it right here i would have a rectangle and then i would have a triangle student s do you know how to find the area of a rectangle
student,yeah
teacher,do you know how to find the area of a triangle
student,yes
teacher,yes you do that s what we need to figure out what this total area would be so the second part of step one tells us to do what
student,find the area
teacher,student j
student,separate the figure into smaller
teacher,check did that then what
student,find the area of each smaller figure
teacher,that s step two there s still a little bit more in step one
student,find the measures
teacher,okay i see i made a triangle there but do i know what the base and height of this triangle are
multiple students,no
teacher,so i ve got to figure out what their measures are if i made a line right here to make this a rectangle that s not a very straight line is it
multiple students,no
teacher,pretend it is what do we know about a rectangle what are some things we know about a rectangle student c
student,it has four sides
teacher,what s true about opposite sides say it what about the opposite sides they re what like this side and this side
student,separated
teacher,they are separated student s
student,parallel
teacher,they are parallel student t
student,equivalent
teacher,they are equivalent so if i were to make that line right there to create a triangle but there s no number here to tell me what this line s measure is where can i look to figure that out student l
student,the other side
teacher,because opposite sides are the same so if this side is 3 inches what is this
multiple students,3 inches
teacher,i m going to label it what else do i need to know measure wise on this triangle if i want to find its area what two things do i need to know about a triangle to find the area student f
student,the base and the height
teacher,where would you find the base of this triangle student c
student,up there
teacher,yeah because we need that flat side that s perpendicular to the other measure i need to figure out what this side of the triangle is take a minute and look at this figure and try to figure out how we could find that measure i know from here to here is how many inches 10 i know from here to here is how many
multiple students,8
teacher,8 so how do i figure out what just this part is i want you to imagine this line going like that excuse me my weak attempt at a line it s like monday right student j
student,it s 8 inches and it goes straight and there s 2 inches left so that s the base
teacher,perfect did you see that he said since this is 8 inches and that is 10 inches that means there s 2 inches leftover here do you see that the difference between this side and this side is that much the difference between 10 and 8 is 2 let s put that away please i m going to label it 2 inches we ve got everything we need for the triangle right
multiple students,yes
teacher,how about the rectangle what s the base of the rectangle 8 inches why isn t the base 10 inches raise your hand if you can tell us why student k
student,the top is bigger than the bottom
teacher,good and the measure of my rectangle only goes to right here i know opposite sides are the same so if this side of the rectangle is 8 inches this side of the rectangle is 8 inches okay that s my base what s the height of the rectangle student s are you with me
student,yes
teacher,what s the height of the rectangle student c
student,3 inches
teacher,okay that s it we ve divided it into shapes we know and we found the measure we need for finding areas what s step two student b
student,find the area of each smaller figure
teacher,find the area of each smaller figure tell your neighbor what we re going to have to find the area of we re going to have to find the area of what what are my smaller shapes the area of the triangle and the area of the
student,rectangle
teacher,okay all right give me five you and your partner should have come up with the fact that we need to find the area of the triangle and area of the rectangle let s start with the rectangle it s easier right
multiple students,yes
teacher,what is the formula for area of a rectangle
multiple students,base times height
teacher,it s a rectangle so i don t halve that what s the base of this rectangle
multiple students,8 inches
teacher,the height
multiple students,3
teacher,what s the area of this rectangle
multiple students,24 inches
teacher,inches
multiple students,squared
teacher,so there s the first thing i need to know i ve got the area of that rectangle you and your neighbor figure out the area of this triangle together i m going to give you one you can put in that folder all right give me five so to find the area of a triangle student r what do i have to do
student,you have to divide it by 2
teacher,you have to divide what by 2
student,the base and the height
teacher,very good base times height divided by 2 student d do it with me what s the base of my triangle
student,2
teacher,what s the height
student,3
teacher,multiply them
student,6
teacher,is 6 the area of my triangle
multiple students,no
teacher,why not student d
student,6 inches squared
teacher,after i multiply i have to do what
student,oh halve it
teacher,what is 6 divided by 2
student,3
teacher,so the area of my triangle is 3 hamburgers
multiple students,inches squared
teacher,all right special agents what s step three student n say that again
student,add the areas to find the total area
teacher,perfect i need the total area so i ve got to add the areas what is 3 plus 24 27 inches squared okay so the total area is going to be 27 inches squared while we were doing this one student j asked me if he could copy this into his notes i m going to give you one in a little while on a piece of paper that you re going to glue into your notebooks so you don t have to do that let s hop out of here i want to go to that let s clean her up okay let s try another one i have another irregular figure here i don t have some magic formula like base times height that s going to tell me what the area of this is going to be student s i want you to come up here and divide this into shapes we know just draw some lines to divide this into shapes we know and i want you to talk to your neighbor about where you think he should draw the lines if he doesn t where you think he should that s okay thank you student s give me five student s divided this into where we have three rectangles do you know how to find the area of a rectangle
multiple students,yes
teacher,was anybody thinking something different what were you thinking student g come point it out
student,i was thinking to do it here here and a trapezoid here
teacher,good another rectangle there that s another way we can do it there s not always going to be one right way to divide up the shapes because like she just noticed we could have drawn a line here had these two rectangles and the bottom could have been one big rectangle split it up whatever let s do what student s did i divided it into shapes i know what do i have to do next student f
student,you have to find the area
teacher,well before i can find the areas
student,the base and the height
teacher,yeah we have to find the base and height of all of them do me a favor and scoot away from student c thank you all right this rectangle do i know the base of it
multiple students,yes
teacher,because opposite sides are the same this is 3 inches do i know the height of it
multiple students,yes
teacher,yeah 3 inches so that rectangle is 3 by 3 okay let s hop over to this rectangle do i know the base of that rectangle what is it
multiple students,2
teacher,do i know the height of that rectangle
multiple students,yes
teacher,what is it
multiple students,5
teacher,those two were easy the next one not so much you with me sit up for me i know it s hard it feels like monday this rectangle right here what s the base
multiple students,8 inches
teacher,this is not 8 inches it s telling you the measure of that whole line you all are right that are saying that when this happens what do we have to do to figure out just what it is from here to here what do we have to do student j explain
student,since it was 8 inches like the other one you split it like take away 2
teacher,do you see why he said i take away 2 i cut this rectangle off right here and this is 2 8 minus 2
multiple students,6
teacher,so the base of this rectangle is 6 inches all right how about the height of this rectangle you re going to have to do the same thing we just did look for a measure you know student a
student,the height is 5 inches
teacher,very good how did you figure that out
student,8 minus 3
